BoroCD *,Shape *,FID_STP_NTA_HVI_PGI_REFERENCE,OBJECTID,BoroName,BoroCT2010,PUMA,NTAName,NTACode,Shape_Leng,Borough,ONENYC_HVI,QUINTILES,PGI,PGI_Percent,PGI_High_Low,FID_STP_Neighborhood_Planting_Cycle,BoroCode,BoroName,CommunityBoardWater,CouncilDistrictWater,Zone ID,SUM_Planting_Potential_Cut,Year,Zone_Before,Zone_After,Contract_Area_Percentage,Year_Group,Borough_Year_Group,Phase,Unique,Full_Year,Shape_Length,Shape_Area,Ratio
1171,Polygon,639,603,Brooklyn,3088000,4011,Prospect Lefferts Gardens-Wingate,BK60,7746.780075,3,4.369391,5,0.075709,7.57,High,207,3,Brooklyn,309,35,3,183,6,7390335.586,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK09353_2032_2,2032,4218.43172,890605.4891,211.1224142
1856,Polygon,1190,1111,Queens,4049900,4107,Elmhurst,QN29,10321.0919,4,-0.702494,2,0.074167,7.42,High,309,4,Queens,405,30,5,555,9,17697327.58,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN05305_2035_3,2035,6424.993113,892088.5211,138.8466113
807,Polygon,346,310,Brooklyn,3028501,4002,Bushwick South,BK78,4167.689453,3,4.276211,5,0.091237,9.12,High,176,3,Brooklyn,303,36,2,192,9,19007598.16,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK03362_2035_3,2035,4167.689349,895739.7701,214.9247929
557,Polygon,159,123,Manhattan,1020102,3803,Central Harlem South,MN11,3745.870964,1,0.803622,4,0.066066,6.61,High,56,1,Manhattan,110,9,3,141,2,10050032.19,<Null>,<Null>,3-Jan,"Manhattan, Year 1-3",Phase 1,MN10093_2028_1,2028,3745.871013,897067.7728,239.4817573
1055,Polygon,547,511,Brooklyn,3061003,4018,Brighton Beach,BK19,4774.999506,3,-0.482681,3,0.075242,7.52,High,234,3,Brooklyn,313,48,2,205,7,4286462.543,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK13482_2033_3,2033,4776.878005,901485.693,188.7185924
599,Polygon,190,154,Brooklyn,3000501,4004,Brooklyn Heights-Cobble Hill,BK09,4828.170042,3,-1.609097,2,0.047199,4.72,Low,168,3,Brooklyn,302,33,1,220,7,9287327.01,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK02331_2033_3,2033,4828.169824,901507.1058,186.7181849
2128,Polygon,1394,1315,Queens,4145900,4104,Auburndale,QN48,8573.259643,4,-0.561559,3,0.042371,4.24,Low,324,4,Queens,407,20,8,600,8,28848438.93,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN07208_2034_3,2034,4471.325924,901704.2831,201.6637343
1121,Polygon,601,565,Brooklyn,3078600,4015,Flatbush,BK42,5917.524418,3,2.371973,5,0.072634,7.26,High,265,3,Brooklyn,317,45,4,203,5,20423168.13,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK17454_2031_2,2031,4981.202874,903520.5198,181.3860111
597,Polygon,188,152,Manhattan,1030700,3801,Marble Hill-Inwood,MN01,4148.161522,1,-0.595075,2,0.066377,6.64,High,68,1,Manhattan,112,10,7,114,6,17731806.83,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN12107_2032_2,2032,4142.531052,907396.8568,219.0440688
1314,Polygon,756,712,Bronx,2005300,3707,University Heights-Morris Heights,BX36,4228.009747,2,3.517244,5,0.118484,11.85,High,85,2,Bronx,205,14,3,132,5,7568846.302,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX05143_2031_2,2031,4223.74691,914169.1153,216.4355807
2279,Polygon,1498,1414,Brooklyn,3050400,4012,Windsor Terrace,BK40,7398.897893,3,-0.518183,3,0.071872,7.19,High,231,3,Brooklyn,312,39,6,195,6,12977139.76,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK12396_2032_2,2032,4141.222835,915155.3905,220.9867537
710,Polygon,266,230,Brooklyn,3018700,4004,Fort Greene,BK68,3902.052772,3,-1.194812,2,0.047199,4.72,Low,172,3,Brooklyn,302,35,5,223,4,18197031.26,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK02355_2030_2,2030,3902.052968,917684.4481,235.1799054
3346,Polygon,2149,2014,Bronx,2001900,3710,Mott Haven-Port Morris,BX39,30017.33174,2,4.386041,5,0.10098,10.1,High,73,2,Bronx,202,17,1,148,7,50628171.34,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX02171_2033_3,2033,8765.941538,922978.6305,105.2914426
3352,Polygon,2155,2017,Bronx,2022401,3704,Pelham Parkway,BX49,5152.021376,2,0.631529,4,0.064049,6.4,High,128,2,Bronx,211,13,2,150,1,6480488.674,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX11132_2027_1,2027,5147.346181,923276.4028,179.3694013
3314,Polygon,2130,1995,Brooklyn,3036002,4018,Brighton Beach,BK19,3860.148356,3,-0.164811,3,0.075242,7.52,High,239,3,Brooklyn,313,48,7,212,1,7512279.464,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK13487_2027_1,2027,3860.14807,924220.7089,239.4262324
472,Polygon,86,62,Manhattan,1010000,3808,Turtle Bay-East Midtown,MN19,5692.168417,1,-0.630366,2,0.055001,5.5,Low,40,1,Manhattan,106,4,5,99,7,4612487.867,<Null>,<Null>,9-Jul,"Manhattan, Year 7-9",Phase 3,MN06045_2033_3,2033,4665.861652,924799.7312,198.205562
2721,Polygon,1771,1665,Brooklyn,3037402,4018,Gravesend,BK26,7646.543159,3,-2.759736,1,0.075242,7.52,High,255,3,Brooklyn,315,48,10,207,5,6658779.008,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK154810_2031_2,2031,3954.099411,928402.7586,234.7949968
3003,Polygon,1958,1832,Manhattan,1004200,3809,East Village,MN22,5798.980843,1,-0.115166,3,0.082539,8.25,High,2,1,Manhattan,103,2,2,145,5,7717618.533,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN03022_2031_2,2031,5659.326779,929811.7463,164.2972358
1847,Polygon,1183,1104,Queens,4048300,4109,Elmhurst-Maspeth,QN50,7509.356147,4,-1.150157,2,0.053331,5.33,Low,304,4,Queens,404,25,4,544,1,12285147.62,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN04254_2027_1,2027,3915.735834,931226.9683,237.8165964
1797,Polygon,1146,1067,Queens,4040100,4102,North Corona,QN26,6928.199739,4,1.7001,4,0.061023,6.1,High,303,4,Queens,404,21,3,596,7,16137724.9,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN04213_2033_3,2033,3882.039335,931363.7158,239.9160945
3603,Polygon,2276,2134,Bronx,2037900,3707,Mount Hope,BX41,8422.292525,2,5.201863,5,0.118484,11.85,High,87,2,Bronx,206,15,2,116,8,20334857.27,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX06152_2034_3,2034,6390.874521,934056.8722,146.154782
1120,Polygon,601,565,Brooklyn,3078600,4015,Flatbush,BK42,5917.524418,3,2.371973,5,0.072634,7.26,High,244,3,Brooklyn,314,45,5,207,6,15439530.87,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK14455_2032_2,2032,5367.06212,935033.3929,174.2169872
2501,Polygon,1634,1542,Manhattan,1009200,3808,Turtle Bay-East Midtown,MN19,6178.500435,1,-0.423033,3,0.055001,5.5,Low,38,1,Manhattan,106,4,3,137,4,7583586.863,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN06043_2030_2,2030,4704.465375,935397.1372,198.8317615
471,Polygon,86,62,Manhattan,1010000,3808,Turtle Bay-East Midtown,MN19,5692.168417,1,-0.630366,2,0.055001,5.5,Low,33,1,Manhattan,105,4,10,112,4,2814914.379,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN050410_2030_2,2030,4676.434004,936138.6441,200.1821566
2812,Polygon,1831,1719,Bronx,2028400,3704,Van Nest-Morris Park-Westchester Square,BX37,20718.56955,2,-1.878961,1,0.064049,6.4,High,124,2,Bronx,210,13,10,175,8,7371874.68,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX101310_2034_3,2034,13491.47996,936220.5457,69.39346524
1800,Polygon,1148,1069,Queens,4040300,4102,North Corona,QN26,6602.045316,4,0.384043,3,0.061023,6.1,High,303,4,Queens,404,21,3,596,7,16137724.9,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN04213_2033_3,2033,3942.432509,940100.7969,238.4570426
1504,Polygon,922,843,Bronx,2040303,3701,Van Cortlandt Village,BX28,3875.771223,2,1.75583,4,0.063395,6.34,High,90,2,Bronx,207,11,2,153,5,12130426.45,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX07112_2031_2,2031,3875.771077,949187.7176,244.9029364
1170,Polygon,638,602,Brooklyn,3087800,4011,Prospect Lefferts Gardens-Wingate,BK60,6146.794822,3,4.367053,5,0.075709,7.57,High,269,3,Brooklyn,317,41,8,186,5,14230136.02,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK17418_2031_2,2031,4528.068167,949944.4098,209.7902184
2765,Polygon,1800,1692,Bronx,2022000,3705,East Tremont,BX17,10963.57226,2,2.614765,5,0.093919,9.39,High,128,2,Bronx,211,13,2,150,1,6480488.674,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX11132_2027_1,2027,6923.308257,954985.8486,137.9377912
2750,Polygon,1791,1685,Manhattan,1003602,3809,East Village,MN22,4076.028096,1,-0.46163,3,0.082539,8.25,High,2,1,Manhattan,103,2,2,145,5,7717618.533,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN03022_2031_2,2031,4076.028105,960800.5705,235.71981
676,Polygon,242,206,Brooklyn,3014100,4005,Park Slope-Gowanus,BK37,5436.318716,3,-1.145819,2,0.042902,4.29,Low,201,3,Brooklyn,307,39,4,163,9,16790727.08,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK07394_2035_3,2035,4394.682006,970299.4759,220.789462
2678,Polygon,1746,1640,Manhattan,1000201,3809,Lower East Side,MN28,4748.703642,1,-0.179573,3,0.082539,8.25,High,4,1,Manhattan,103,1,4,134,2,9593599.072,<Null>,<Null>,3-Jan,"Manhattan, Year 1-3",Phase 1,MN03014_2028_1,2028,4748.840527,971612.9102,204.6000291
3115,Polygon,2014,1883,Manhattan,1028100,3801,Washington Heights North,MN35,4886.907512,1,-4.00763,1,0.066377,6.64,High,63,1,Manhattan,112,10,2,129,9,10667844.75,<Null>,<Null>,9-Jul,"Manhattan, Year 7-9",Phase 3,MN12102_2035_3,2035,4887.767196,977569.6708,200.0033209
991,Polygon,491,455,Brooklyn,3051602,4015,Flatbush,BK42,4557.163159,3,3.412919,5,0.072634,7.26,High,241,3,Brooklyn,314,40,2,192,3,12559414.7,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK14402_2029_1,2029,4557.163037,979568.0611,214.9512873
2989,Polygon,1949,1824,Brooklyn,3048900,4002,Bushwick South,BK78,4061.314313,3,1.483837,4,0.091237,9.12,High,164,3,Brooklyn,301,34,5,190,3,9269294.91,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK01345_2029_1,2029,4061.310952,985781.0835,242.724848
2766,Polygon,1802,1693,Bronx,2021501,3707,University Heights-Morris Heights,BX36,5032.875504,2,3.752303,5,0.118484,11.85,High,85,2,Bronx,205,14,3,132,5,7568846.302,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX05143_2031_2,2031,5032.875541,986937.2676,196.0980874
1408,Polygon,848,777,Bronx,2023600,3704,Van Nest-Morris Park-Westchester Square,BX37,5127.75675,2,0.508854,3,0.064049,6.4,High,127,2,Bronx,211,13,1,165,1,6058967.168,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX11131_2027_1,2027,5127.757001,989504.9336,192.9703247
2386,Polygon,1568,1478,Brooklyn,3078800,4015,Flatbush,BK42,5903.99276,3,3.401062,5,0.072634,7.26,High,244,3,Brooklyn,314,45,5,207,6,15439530.87,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK14455_2032_2,2032,4294.57833,997461.8689,232.2607232
3202,Polygon,2060,1925,Bronx,2022404,3704,Pelham Parkway,BX49,4027.010039,2,1.072471,4,0.064049,6.4,High,128,2,Bronx,211,13,2,150,1,6480488.674,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX11132_2027_1,2027,4027.009904,999997.848,248.3226691
1708,Polygon,1084,1005,Queens,4024700,4109,Woodside,QN63,4478.995015,4,-0.486149,3,0.053331,5.33,Low,294,4,Queens,402,26,2,562,1,16254199.11,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN02262_2027_1,2027,4478.995346,1000045.855,223.2745913
1372,Polygon,819,750,Bronx,2016900,3705,Claremont-Bathgate,BX01,5266.76633,2,4.07642,5,0.093919,9.39,High,78,2,Bronx,203,15,4,87,3,5815393.081,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX03154_2029_1,2029,5266.767036,1000498.898,189.9645249
1402,Polygon,844,773,Bronx,2022300,3708,West Concourse,BX63,4039.18198,2,3.161199,5,0.108007,10.8,High,80,2,Bronx,204,16,2,160,3,8352980.89,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX04162_2029_1,2029,4039.181813,1001578.057,247.965579
2464,Polygon,1619,1527,Brooklyn,3035100,4006,Crown Heights North,BK61,6101.303434,3,2.54441,5,0.076947,7.69,High,207,3,Brooklyn,309,35,3,183,6,7390335.586,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK09353_2032_2,2032,4146.948482,1002516.354,241.7479645
2466,Polygon,1620,1528,Brooklyn,3035300,4006,Crown Heights North,BK61,6099.146659,3,2.092087,4,0.076947,7.69,High,207,3,Brooklyn,309,35,3,183,6,7390335.586,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK09353_2032_2,2032,4144.835974,1003191.018,242.0339488
2205,Polygon,1451,1367,Bronx,2025700,3707,University Heights-Morris Heights,BX36,8960.881191,2,-2.815754,1,0.118484,11.85,High,92,2,Bronx,207,14,4,150,2,10999583.23,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX07144_2028_1,2028,5085.125804,1003558.827,197.351819
2446,Polygon,1606,1515,Brooklyn,3034900,4006,Crown Heights North,BK61,6098.133457,3,3.407823,5,0.076947,7.69,High,207,3,Brooklyn,309,35,3,183,6,7390335.586,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK09353_2032_2,2032,4143.950244,1003908.89,242.2589151
1478,Polygon,893,821,Bronx,2036700,3705,East Tremont,BX17,4543.81934,2,7.800739,5,0.093919,9.39,High,88,2,Bronx,206,15,3,126,5,9823136.185,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX06153_2031_2,2031,4543.819337,1005437.933,221.2759484
406,Polygon,26,26,Manhattan,1001401,3809,Lower East Side,MN28,5075.332821,1,-3.351536,1,0.082539,8.25,High,4,1,Manhattan,103,1,4,134,2,9593599.072,<Null>,<Null>,3-Jan,"Manhattan, Year 1-3",Phase 1,MN03014_2028_1,2028,5075.332758,1006079.637,198.2292956
1126,Polygon,604,568,Brooklyn,3079400,4010,Erasmus,BK95,6265.876525,3,4.039181,5,0.058754,5.88,Low,242,3,Brooklyn,314,40,3,147,3,9827176.434,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK14403_2029_1,2029,4328.551463,1010101.901,233.3579513
1953,Polygon,1268,1189,Queens,4063900,4110,Glendale,QN19,8460.68746,4,-2.360154,1,0.057629,5.76,Low,315,4,Queens,406,29,3,473,6,17396458.82,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN06293_2032_2,2032,5065.150369,1010985.258,199.5962971
1527,Polygon,942,863,Bronx,2042902,3706,Norwood,BX43,4590.905631,2,2.591321,5,0.092937,9.29,High,93,2,Bronx,207,11,5,144,2,5289748.761,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX07115_2028_1,2028,4590.905525,1011499.098,220.3267072
1697,Polygon,1078,999,Queens,4023600,4106,Briarwood-Jamaica Hills,QN35,5717.55591,4,-0.116385,3,0.064509,6.45,High,328,4,Queens,408,24,1,558,2,17088639.76,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN08241_2028_1,2028,4128.432818,1011677.998,245.051341
3568,Polygon,2261,2120,Brooklyn,3037401,4018,Gravesend,BK26,6929.171356,3,-1.519471,2,0.075242,7.52,High,255,3,Brooklyn,315,48,10,207,5,6658779.008,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK154810_2031_2,2031,4195.820022,1013610.073,241.5761562
2743,Polygon,1784,1678,Brooklyn,3036001,4018,Brighton Beach,BK19,4460.548168,3,-0.352254,3,0.075242,7.52,High,239,3,Brooklyn,313,48,7,212,1,7512279.464,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK13487_2027_1,2027,4459.071433,1017462.402,228.1780899
3351,Polygon,2153,2016,Bronx,2036501,3705,East Tremont,BX17,5997.908462,2,5.157532,5,0.093919,9.39,High,88,2,Bronx,206,15,3,126,5,9823136.185,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX06153_2031_2,2031,5997.908194,1030821.85,171.8635592
1489,Polygon,906,830,Bronx,2038301,3707,Fordham South,BX40,4143.058178,2,4.739772,5,0.118484,11.85,High,84,2,Bronx,205,15,2,114,8,16957028.35,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX05152_2034_3,2034,4143.058054,1032170.7,249.1325697
2219,Polygon,1460,1376,Bronx,2023502,3707,Mount Hope,BX41,6434.824541,2,2.586016,5,0.118484,11.85,High,84,2,Bronx,205,15,2,114,8,16957028.35,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX05152_2034_3,2034,6434.824559,1034951.003,160.8359316
1498,Polygon,916,837,Bronx,2039200,3702,Williamsbridge-Olinville,BX44,4077.697608,2,2.320501,5,0.07408,7.41,High,150,2,Bronx,212,12,9,179,3,16390923.12,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX12129_2029_1,2029,4077.697599,1035565.344,253.9583474
1677,Polygon,1061,982,Queens,4018101,4109,Hunters Point-Sunnyside-West Maspeth,QN31,5028.938383,4,0.496271,3,0.053331,5.33,Low,295,4,Queens,402,26,3,494,4,75014612.15,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN02263_2030_2,2030,5028.937966,1035687.572,205.9455852
3505,Polygon,2234,2093,Queens,4021400,4106,Briarwood-Jamaica Hills,QN35,8483.303994,4,0.371599,3,0.064509,6.45,High,370,4,Queens,412,27,8,508,4,14397147.78,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN12278_2030_2,2030,4509.423711,1035943.695,229.7286219
1678,Polygon,1062,983,Queens,4018102,4109,Hunters Point-Sunnyside-West Maspeth,QN31,5031.312805,4,1.206425,4,0.053331,5.33,Low,295,4,Queens,402,26,3,494,4,75014612.15,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN02263_2030_2,2030,5031.31261,1038481.433,206.4036789
2565,Polygon,1673,1577,Brooklyn,3000502,4004,Brooklyn Heights-Cobble Hill,BK09,4866.854857,3,-2.004188,1,0.047199,4.72,Low,168,3,Brooklyn,302,33,1,220,7,9287327.01,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK02331_2033_3,2033,4866.844485,1038498.3,213.382265
1379,Polygon,827,757,Bronx,2018102,3708,East Concourse-Concourse Village,BX14,4350.639164,2,2.195276,5,0.108007,10.8,High,81,2,Bronx,204,16,3,161,9,18012068.19,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX04163_2035_3,2035,4350.585357,1040310.272,239.1196096
3049,Polygon,1983,1852,Bronx,2022902,3707,Mount Hope,BX41,4270.080858,2,4.355159,5,0.118484,11.85,High,81,2,Bronx,204,16,3,161,9,18012068.19,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX04163_2035_3,2035,4270.080838,1042641.481,244.1737102
827,Polygon,360,324,Brooklyn,3030100,4007,Ocean Hill,BK79,7457.914998,3,3.06091,5,0.106887,10.69,High,178,3,Brooklyn,303,41,4,139,3,15605045.39,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK03414_2029_1,2029,4386.904004,1047770.65,238.8405695
3566,Polygon,2260,2119,Brooklyn,3037000,4018,Brighton Beach,BK19,7840.645084,3,-2.300153,1,0.075242,7.52,High,255,3,Brooklyn,315,48,10,207,5,6658779.008,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK154810_2031_2,2031,4292.253762,1048032.104,244.1682534
651,Polygon,227,191,Brooklyn,3011800,4012,Sunset Park East,BK34,7958.054617,3,1.441466,4,0.071872,7.19,High,199,3,Brooklyn,307,38,2,153,3,12506392.27,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK07382_2029_1,2029,4568.432026,1049974.837,229.8326495
1477,Polygon,891,820,Bronx,2036502,3705,East Tremont,BX17,4332.709171,2,3.994394,5,0.093919,9.39,High,88,2,Bronx,206,15,3,126,5,9823136.185,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX06153_2031_2,2031,4332.708815,1050346.464,242.4225833
1355,Polygon,802,739,Bronx,2014300,3708,East Concourse-Concourse Village,BX14,6701.75194,2,7.150026,5,0.108007,10.8,High,77,2,Bronx,203,16,3,152,6,6491096.946,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX03163_2032_2,2032,6504.242833,1050816.827,161.5586709
2400,Polygon,1576,1486,Brooklyn,3004900,4005,Carroll Gardens-Columbia Street-Red Hook,BK33,5528.991798,3,-2.21205,1,0.042902,4.29,Low,197,3,Brooklyn,306,39,4,223,7,14244972.63,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK06394_2033_3,2033,5528.991454,1051003.272,190.0895093
447,Polygon,60,48,Manhattan,1006800,3808,Gramercy,MN21,5723.883038,1,0.529578,3,0.055001,5.5,Low,36,1,Manhattan,106,2,1,127,1,7861276.976,<Null>,<Null>,3-Jan,"Manhattan, Year 1-3",Phase 1,MN06021_2027_1,2027,5729.735905,1052914.842,183.7632413
1311,Polygon,754,710,Bronx,2005001,3709,Soundview-Bruckner,BX55,4206.122125,2,3.675161,5,0.091985,9.2,High,112,2,Bronx,209,18,8,147,2,10257288.97,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX09188_2028_1,2028,4206.121712,1053604.28,250.4930557
2169,Polygon,1424,1344,Bronx,2036901,3705,East Tremont,BX17,4385.269662,2,6.081438,5,0.093919,9.39,High,87,2,Bronx,206,15,2,116,8,20334857.27,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX06152_2034_3,2034,4385.269517,1054250.102,240.4071398
1686,Polygon,1068,989,Queens,4018502,4109,Hunters Point-Sunnyside-West Maspeth,QN31,4478.896772,4,-0.405103,3,0.053331,5.33,Low,293,4,Queens,402,26,1,553,7,34250402.07,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN02261_2033_3,2033,4478.89631,1059000.882,236.4423753
484,Polygon,102,71,Manhattan,1011401,3805,Upper East Side-Carnegie Hill,MN40,4117.489912,1,-0.19342,3,0.032843,3.28,Low,49,1,Manhattan,108,4,5,97,6,4836670.377,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN08045_2032_2,2032,4117.442567,1060297.629,257.5136415
1685,Polygon,1067,988,Queens,4018501,4109,Hunters Point-Sunnyside-West Maspeth,QN31,4479.673947,4,-0.023395,3,0.053331,5.33,Low,293,4,Queens,402,26,1,553,7,34250402.07,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN02261_2033_3,2033,4479.674023,1060457.911,236.72658
852,Polygon,380,344,Brooklyn,3033700,4006,Crown Heights North,BK61,7545.478656,3,-0.171289,3,0.076947,7.69,High,202,3,Brooklyn,308,36,1,190,6,23372888.9,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK08361_2032_2,2032,6850.203938,1061778.595,154.9995599
485,Polygon,103,72,Manhattan,1011402,3805,Upper East Side-Carnegie Hill,MN40,4125.2561,1,-0.980438,2,0.032843,3.28,Low,47,1,Manhattan,108,5,3,144,6,6730562.977,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN08053_2032_2,2032,4125.25619,1063547.143,257.8135985
853,Polygon,380,344,Brooklyn,3033700,4006,Crown Heights North,BK61,7545.478656,3,-0.171289,3,0.076947,7.69,High,206,3,Brooklyn,309,35,2,183,9,21613616.1,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK09352_2035_3,2035,6854.93968,1065103.635,155.3775357
3029,Polygon,1973,1843,Manhattan,1022102,3803,Central Harlem North-Polo Grounds,MN03,4893.837162,1,1.496023,4,0.066066,6.61,High,54,1,Manhattan,110,9,1,142,8,14134630.13,<Null>,<Null>,9-Jul,"Manhattan, Year 7-9",Phase 3,MN10091_2034_3,2034,4893.837079,1065825,217.7892281
2749,Polygon,1790,1684,Manhattan,1003601,3809,Chinatown,MN27,4184.488695,1,-0.609756,2,0.082539,8.25,High,5,1,Manhattan,103,1,5,138,5,5653151.87,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN03015_2031_2,2031,4184.488566,1067447.941,255.0963932
1422,Polygon,857,786,Bronx,2024502,3707,University Heights-Morris Heights,BX36,4205.945634,2,4.503726,5,0.118484,11.85,High,83,2,Bronx,205,14,1,147,2,12882951.38,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX05141_2028_1,2028,4205.94574,1071093.741,254.6618067
1410,Polygon,850,779,Bronx,2023703,3707,Fordham South,BX40,4924.1116,2,3.922382,5,0.118484,11.85,High,84,2,Bronx,205,15,2,114,8,16957028.35,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX05152_2034_3,2034,4924.111656,1071852.21,217.6742293
2662,Polygon,1736,1630,Manhattan,1008602,3808,Turtle Bay-East Midtown,MN19,5034.24744,1,0,0,0.055001,5.5,Low,37,1,Manhattan,106,4,2,131,1,14855852.4,<Null>,<Null>,3-Jan,"Manhattan, Year 1-3",Phase 1,MN06042_2027_1,2027,5016.34555,1072195.916,213.7404422
3006,Polygon,1959,1833,Manhattan,1005000,3808,Gramercy,MN21,5473.369033,1,-1.451226,2,0.055001,5.5,Low,36,1,Manhattan,106,2,1,127,1,7861276.976,<Null>,<Null>,3-Jan,"Manhattan, Year 1-3",Phase 1,MN06021_2027_1,2027,5304.597836,1072985.809,202.2746762
1172,Polygon,639,603,Brooklyn,3088000,4011,Prospect Lefferts Gardens-Wingate,BK60,7746.780075,3,4.369391,5,0.075709,7.57,High,269,3,Brooklyn,317,41,8,186,5,14230136.02,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK17418_2031_2,2031,6039.104468,1073623.34,177.7785674
